"region";"sex";"age";"Persons 2020"
"K-3054 Lunner";"Males";"24 years";51
"K-3054 Lunner";"Males";"25 years";50
"K-3054 Lunner";"Males";"26 years";42
"K-3054 Lunner";"Males";"27 years";40
"K-3054 Lunner";"Males";"28 years";33
"K-3054 Lunner";"Males";"29 years";65
"K-3054 Lunner";"Males";"30 years";49
"K-3054 Lunner";"Males";"31 years";52
"K-3054 Lunner";"Males";"32 years";43
"K-3054 Lunner";"Males";"33 years";55
"K-3054 Lunner";"Males";"34 years";46
"K-3054 Lunner";"Males";"35 years";58
"K-3054 Lunner";"Males";"36 years";72
"K-3054 Lunner";"Males";"37 years";52
"K-3054 Lunner";"Males";"38 years";59
"K-3054 Lunner";"Males";"39 years";57
"K-3054 Lunner";"Males";"40 years";69
"K-3054 Lunner";"Males";"41 years";70
"K-3054 Lunner";"Males";"42 years";48
"K-3054 Lunner";"Males";"43 years";58
"K-3054 Lunner";"Males";"44 years";56
"K-3054 Lunner";"Males";"45 years";65
"K-3054 Lunner";"Males";"46 years";71
"K-3054 Lunner";"Males";"47 years";85
"K-3054 Lunner";"Males";"48 years";66
"K-3054 Lunner";"Males";"49 years";76
"K-3054 Lunner";"Males";"50 years";82
"K-3054 Lunner";"Males";"51 years";86
"K-3054 Lunner";"Males";"52 years";71
"K-3054 Lunner";"Males";"53 years";84
"K-3054 Lunner";"Males";"54 years";61
"K-3054 Lunner";"Males";"55 years";68
"K-3054 Lunner";"Males";"56 years";58
"K-3054 Lunner";"Males";"57 years";63
"K-3054 Lunner";"Males";"58 years";61
"K-3054 Lunner";"Males";"59 years";49
"K-3054 Lunner";"Males";"60 years";65
"K-3054 Lunner";"Males";"61 years";61
"K-3054 Lunner";"Males";"62 years";70
"K-3054 Lunner";"Males";"63 years";57
"K-3054 Lunner";"Males";"64 years";59
"K-3054 Lunner";"Males";"65 years";62
"K-3054 Lunner";"Males";"66 years";62
"K-3054 Lunner";"Males";"67 years";57
"K-3054 Lunner";"Males";"68 years";52
"K-3054 Lunner";"Males";"69 years";66
"K-3054 Lunner";"Males";"70 years";52
"K-3054 Lunner";"Males";"71 years";49
"K-3054 Lunner";"Males";"72 years";46
"K-3054 Lunner";"Males";"73 years";69
"K-3054 Lunner";"Males";"74 years";34
"K-3054 Lunner";"Males";"75 years";40
"K-3054 Lunner";"Males";"76 years";36
"K-3054 Lunner";"Males";"77 years";22
"K-3054 Lunner";"Males";"78 years";30
"K-3054 Lunner";"Males";"79 years";19
"K-3054 Lunner";"Males";"80 years";20
"K-3054 Lunner";"Males";"81 years";13
"K-3054 Lunner";"Males";"82 years";13
"K-3054 Lunner";"Males";"83 years";13
"K-3054 Lunner";"Males";"84 years";11
"K-3054 Lunner";"Males";"85 years";10
"K-3054 Lunner";"Males";"86 years";8
"K-3054 Lunner";"Males";"87 years";15
"K-3054 Lunner";"Males";"88 years";4
"K-3054 Lunner";"Males";"89 years";2
"K-3054 Lunner";"Males";"90 years";3
"K-3054 Lunner";"Males";"91 years";2
"K-3054 Lunner";"Males";"92 years";2
"K-3054 Lunner";"Males";"93 years";3
"K-3054 Lunner";"Males";"94 years";0
"K-3054 Lunner";"Males";"95 years";0
"K-3054 Lunner";"Males";"96 years";1
"K-3054 Lunner";"Males";"97 years";0
"K-3054 Lunner";"Males";"98 years";0
"K-3054 Lunner";"Males";"99 years";0
"K-3054 Lunner";"Males";"100 years";1
"K-3054 Lunner";"Males";"101 years";0
"K-3054 Lunner";"Males";"102 years";0
"K-3054 Lunner";"Males";"103 years";0
"K-3054 Lunner";"Males";"104 years";0
"K-3054 Lunner";"Males";"105 years or older";0
"K-3054 Lunner";"Females";"0 years";42
"K-3054 Lunner";"Females";"1 year";43
"K-3054 Lunner";"Females";"2 years";54
"K-3054 Lunner";"Females";"3 years";44
"K-3054 Lunner";"Females";"4 years";52
"K-3054 Lunner";"Females";"5 years";43
"K-3054 Lunner";"Females";"6 years";49
"K-3054 Lunner";"Females";"7 years";47
"K-3054 Lunner";"Females";"8 years";43
"K-3054 Lunner";"Females";"9 years";71
"K-3054 Lunner";"Females";"10 years";52
"K-3054 Lunner";"Females";"11 years";58
"K-3054 Lunner";"Females";"12 years";60
"K-3054 Lunner";"Females";"13 years";67
"K-3054 Lunner";"Females";"14 years";51
"K-3054 Lunner";"Females";"15 years";65
"K-3054 Lunner";"Females";"16 years";53
"K-3054 Lunner";"Females";"17 years";57
"K-3054 Lunner";"Females";"18 years";60
"K-3054 Lunner";"Females";"19 years";50
"K-3054 Lunner";"Females";"20 years";38
"K-3054 Lunner";"Females";"21 years";42
"K-3054 Lunner";"Females";"22 years";35
"K-3054 Lunner";"Females";"23 years";35
"K-3054 Lunner";"Females";"24 years";46
"K-3054 Lunner";"Females";"25 years";38
"K-3054 Lunner";"Females";"26 years";49
"K-3054 Lunner";"Females";"27 years";41
"K-3054 Lunner";"Females";"28 years";48
"K-3054 Lunner";"Females";"29 years";50
"K-3054 Lunner";"Females";"30 years";41
"K-3054 Lunner";"Females";"31 years";57
"K-3054 Lunner";"Females";"32 years";55
"K-3054 Lunner";"Females";"33 years";40
"K-3054 Lunner";"Females";"34 years";66
"K-3054 Lunner";"Females";"35 years";54
"K-3054 Lunner";"Females";"36 years";56
"K-3054 Lunner";"Females";"37 years";48
"K-3054 Lunner";"Females";"38 years";55
"K-3054 Lunner";"Females";"39 years";55
"K-3054 Lunner";"Females";"40 years";68
"K-3054 Lunner";"Females";"41 years";60
"K-3054 Lunner";"Females";"42 years";72
"K-3054 Lunner";"Females";"43 years";72
"K-3054 Lunner";"Females";"44 years";59
"K-3054 Lunner";"Females";"45 years";50
"K-3054 Lunner";"Females";"46 years";60
"K-3054 Lunner";"Females";"47 years";67
"K-3054 Lunner";"Females";"48 years";75
"K-3054 Lunner";"Females";"49 years";75
"K-3054 Lunner";"Females";"50 years";68
"K-3054 Lunner";"Females";"51 years";75
"K-3054 Lunner";"Females";"52 years";80
"K-3054 Lunner";"Females";"53 years";64
"K-3054 Lunner";"Females";"54 years";62
"K-3054 Lunner";"Females";"55 years";54
"K-3054 Lunner";"Females";"56 years";54
"K-3054 Lunner";"Females";"57 years";46
"K-3054 Lunner";"Females";"58 years";55
"K-3054 Lunner";"Females";"59 years";60
"K-3054 Lunner";"Females";"60 years";64
"K-3054 Lunner";"Females";"61 years";67
"K-3054 Lunner";"Females";"62 years";62
"K-3054 Lunner";"Females";"63 years";57
"K-3054 Lunner";"Females";"64 years";63
"K-3054 Lunner";"Females";"65 years";57
"K-3054 Lunner";"Females";"66 years";62
"K-3054 Lunner";"Females";"67 years";49
"K-3054 Lunner";"Females";"68 years";50
"K-3054 Lunner";"Females";"69 years";40
"K-3054 Lunner";"Females";"70 years";45
"K-3054 Lunner";"Females";"71 years";51
"K-3054 Lunner";"Females";"72 years";51
"K-3054 Lunner";"Females";"73 years";44
"K-3054 Lunner";"Females";"74 years";42
"K-3054 Lunner";"Females";"75 years";51
"K-3054 Lunner";"Females";"76 years";42
"K-3054 Lunner";"Females";"77 years";31
"K-3054 Lunner";"Females";"78 years";26
"K-3054 Lunner";"Females";"79 years";28
"K-3054 Lunner";"Females";"80 years";26
"K-3054 Lunner";"Females";"81 years";20
"K-3054 Lunner";"Females";"82 years";21
"K-3054 Lunner";"Females";"83 years";10
"K-3054 Lunner";"Females";"84 years";15
"K-3054 Lunner";"Females";"85 years";15
"K-3054 Lunner";"Females";"86 years";19
"K-3054 Lunner";"Females";"87 years";13
"K-3054 Lunner";"Females";"88 years";13
"K-3054 Lunner";"Females";"89 years";11
"K-3054 Lunner";"Females";"90 years";11
"K-3054 Lunner";"Females";"91 years";7
"K-3054 Lunner";"Females";"92 years";10
"K-3054 Lunner";"Females";"93 years";8
"K-3054 Lunner";"Females";"94 years";6
"K-3054 Lunner";"Females";"95 years";4
"K-3054 Lunner";"Females";"96 years";3
"K-3054 Lunner";"Females";"97 years";2
"K-3054 Lunner";"Females";"98 years";4
"K-3054 Lunner";"Females";"99 years";2
"K-3054 Lunner";"Females";"100 years";0
"K-3054 Lunner";"Females";"101 years";0
"K-3054 Lunner";"Females";"102 years";0
"K-3054 Lunner";"Females";"103 years";0
"K-3054 Lunner";"Females";"104 years";0
"K-3054 Lunner";"Females";"105 years or older";0
"K-0301 Oslo";"Males";"0 years";4647
"K-0301 Oslo";"Males";"1 year";4283
"K-0301 Oslo";"Males";"2 years";4280
"K-0301 Oslo";"Males";"3 years";4243
"K-0301 Oslo";"Males";"4 years";4047
"K-0301 Oslo";"Males";"5 years";4080
"K-0301 Oslo";"Males";"6 years";3770
"K-0301 Oslo";"Males";"7 years";3847
"K-0301 Oslo";"Males";"8 years";3799
"K-0301 Oslo";"Males";"9 years";3735
"K-0301 Oslo";"Males";"10 years";3742
"K-0301 Oslo";"Males";"11 years";3678
"K-0301 Oslo";"Males";"12 years";3645
"K-0301 Oslo";"Males";"13 years";3365
"K-0301 Oslo";"Males";"14 years";3291
"K-0301 Oslo";"Males";"15 years";3249
"K-0301 Oslo";"Males";"16 years";3301
"K-0301 Oslo";"Males";"17 years";3060
"K-0301 Oslo";"Males";"18 years";3043
"K-0301 Oslo";"Males";"19 years";3294
"K-0301 Oslo";"Males";"20 years";3664
"K-0301 Oslo";"Males";"21 years";3942
"K-0301 Oslo";"Males";"22 years";4276
"K-0301 Oslo";"Males";"23 years";4765
"K-0301 Oslo";"Males";"24 years";5509
"K-0301 Oslo";"Males";"25 years";6074
"K-0301 Oslo";"Males";"26 years";6624
"K-0301 Oslo";"Males";"27 years";7259
"K-0301 Oslo";"Males";"28 years";7695
"K-0301 Oslo";"Males";"29 years";7891
"K-0301 Oslo";"Males";"30 years";8186
"K-0301 Oslo";"Males";"31 years";7828
"K-0301 Oslo";"Males";"32 years";7452
"K-0301 Oslo";"Males";"33 years";7249
"K-0301 Oslo";"Males";"34 years";7031
"K-0301 Oslo";"Males";"35 years";6601
"K-0301 Oslo";"Males";"36 years";6428
"K-0301 Oslo";"Males";"37 years";6231
"K-0301 Oslo";"Males";"38 years";5874
"K-0301 Oslo";"Males";"39 years";5863
"K-0301 Oslo";"Males";"40 years";5537
"K-0301 Oslo";"Males";"41 years";5442
"K-0301 Oslo";"Males";"42 years";5156
"K-0301 Oslo";"Males";"43 years";5218
"K-0301 Oslo";"Males";"44 years";5100
"K-0301 Oslo";"Males";"45 years";5072
"K-0301 Oslo";"Males";"46 years";4865
"K-0301 Oslo";"Males";"47 years";4891
"K-0301 Oslo";"Males";"48 years";4770
"K-0301 Oslo";"Males";"49 years";4711
"K-0301 Oslo";"Males";"50 years";4468
"K-0301 Oslo";"Males";"51 years";4438
"K-0301 Oslo";"Males";"52 years";4200
"K-0301 Oslo";"Males";"53 years";4251
"K-0301 Oslo";"Males";"54 years";4097
"K-0301 Oslo";"Males";"55 years";4062
"K-0301 Oslo";"Males";"56 years";3820
"K-0301 Oslo";"Males";"57 years";3710
"K-0301 Oslo";"Males";"58 years";3493
"K-0301 Oslo";"Males";"59 years";3567
"K-0301 Oslo";"Males";"60 years";3334
"K-0301 Oslo";"Males";"61 years";3170
"K-0301 Oslo";"Males";"62 years";3093
"K-0301 Oslo";"Males";"63 years";2978
"K-0301 Oslo";"Males";"64 years";2864
"K-0301 Oslo";"Males";"65 years";2739
"K-0301 Oslo";"Males";"66 years";2582
"K-0301 Oslo";"Males";"67 years";2469
"K-0301 Oslo";"Males";"68 years";2427
"K-0301 Oslo";"Males";"69 years";2294
"K-0301 Oslo";"Males";"70 years";2354
"K-0301 Oslo";"Males";"71 years";2325
"K-0301 Oslo";"Males";"72 years";2335
"K-0301 Oslo";"Males";"73 years";2492
"K-0301 Oslo";"Males";"74 years";2031
"K-0301 Oslo";"Males";"75 years";2035
"K-0301 Oslo";"Males";"76 years";1693
"K-0301 Oslo";"Males";"77 years";1356
"K-0301 Oslo";"Males";"78 years";1104
"K-0301 Oslo";"Males";"79 years";1171
"K-0301 Oslo";"Males";"80 years";1035
"K-0301 Oslo";"Males";"81 years";913
"K-0301 Oslo";"Males";"82 years";764
"K-0301 Oslo";"Males";"83 years";706
"K-0301 Oslo";"Males";"84 years";586
"K-0301 Oslo";"Males";"85 years";537
"K-0301 Oslo";"Males";"86 years";526
"K-0301 Oslo";"Males";"87 years";461
"K-0301 Oslo";"Males";"88 years";424
"K-0301 Oslo";"Males";"89 years";341
"K-0301 Oslo";"Males";"90 years";299
"K-0301 Oslo";"Males";"91 years";245
"K-0301 Oslo";"Males";"92 years";197
"K-0301 Oslo";"Males";"93 years";158
"K-0301 Oslo";"Males";"94 years";138
"K-0301 Oslo";"Males";"95 years";96
"K-0301 Oslo";"Males";"96 years";67
"K-0301 Oslo";"Males";"97 years";45
"K-0301 Oslo";"Males";"98 years";29
"K-0301 Oslo";"Males";"99 years";25
"K-0301 Oslo";"Males";"100 years";11
"K-0301 Oslo";"Males";"101 years";5
"K-0301 Oslo";"Males";"102 years";2
"K-0301 Oslo";"Males";"103 years";5
"K-0301 Oslo";"Males";"104 years";4
"K-0301 Oslo";"Males";"105 years or older";10
"K-0301 Oslo";"Females";"0 years";4454
"K-0301 Oslo";"Females";"1 year";4159
"K-0301 Oslo";"Females";"2 years";3975
"K-0301 Oslo";"Females";"3 years";3965
"K-0301 Oslo";"Females";"4 years";3723
"K-0301 Oslo";"Females";"5 years";3778
"K-0301 Oslo";"Females";"6 years";3581
"K-0301 Oslo";"Females";"7 years";3633
"K-0301 Oslo";"Females";"8 years";3642
"K-0301 Oslo";"Females";"9 years";3654
"K-0301 Oslo";"Females";"10 years";3670
"K-0301 Oslo";"Females";"11 years";3455
"K-0301 Oslo";"Females";"12 years";3390
"K-0301 Oslo";"Females";"13 years";3408
"K-0301 Oslo";"Females";"14 years";3262
"K-0301 Oslo";"Females";"15 years";3180
"K-0301 Oslo";"Females";"16 years";3107
"K-0301 Oslo";"Females";"17 years";3030
"K-0301 Oslo";"Females";"18 years";2998
"K-0301 Oslo";"Females";"19 years";3458
"K-0301 Oslo";"Females";"20 years";3797
"K-0301 Oslo";"Females";"21 years";4308
"K-0301 Oslo";"Females";"22 years";4880
"K-0301 Oslo";"Females";"23 years";5502
"K-0301 Oslo";"Females";"24 years";6156
"K-0301 Oslo";"Females";"25 years";6809
"K-0301 Oslo";"Females";"26 years";7516
"K-0301 Oslo";"Females";"27 years";8080
"K-0301 Oslo";"Females";"28 years";8272
"K-0301 Oslo";"Females";"29 years";8496
"K-0301 Oslo";"Females";"30 years";8177
"K-0301 Oslo";"Females";"31 years";7819
"K-0301 Oslo";"Females";"32 years";7288
"K-0301 Oslo";"Females";"33 years";6838
"K-0301 Oslo";"Females";"34 years";6298
"K-0301 Oslo";"Females";"35 years";6180
"K-0301 Oslo";"Females";"36 years";5599
"K-0301 Oslo";"Females";"37 years";5509
"K-0301 Oslo";"Females";"38 years";5341
"K-0301 Oslo";"Females";"39 years";5384
"K-0301 Oslo";"Females";"40 years";5058
"K-0301 Oslo";"Females";"41 years";4779
"K-0301 Oslo";"Females";"42 years";4597
"K-0301 Oslo";"Females";"43 years";4578
"K-0301 Oslo";"Females";"44 years";4595
"K-0301 Oslo";"Females";"45 years";4591
"K-0301 Oslo";"Females";"46 years";4458
"K-0301 Oslo";"Females";"47 years";4455
"K-0301 Oslo";"Females";"48 years";4366
"K-0301 Oslo";"Females";"49 years";4237
"K-0301 Oslo";"Females";"50 years";4283
"K-0301 Oslo";"Females";"51 years";4012
"K-0301 Oslo";"Females";"52 years";3940
"K-0301 Oslo";"Females";"53 years";3893
"K-0301 Oslo";"Females";"54 years";3900
"K-0301 Oslo";"Females";"55 years";3844
"K-0301 Oslo";"Females";"56 years";3636
"K-0301 Oslo";"Females";"57 years";3477
"K-0301 Oslo";"Females";"58 years";3385
"K-0301 Oslo";"Females";"59 years";3368
"K-0301 Oslo";"Females";"60 years";3241
"K-0301 Oslo";"Females";"61 years";3328
"K-0301 Oslo";"Females";"62 years";3187
"K-0301 Oslo";"Females";"63 years";3076
"K-0301 Oslo";"Females";"64 years";2911
"K-0301 Oslo";"Females";"65 years";2882
"K-0301 Oslo";"Females";"66 years";2763
"K-0301 Oslo";"Females";"67 years";2718
"K-0301 Oslo";"Females";"68 years";2595
"K-0301 Oslo";"Females";"69 years";2579
"K-0301 Oslo";"Females";"70 years";2479
"K-0301 Oslo";"Females";"71 years";2481
"K-0301 Oslo";"Females";"72 years";2518
"K-0301 Oslo";"Females";"73 years";2658
"K-0301 Oslo";"Females";"74 years";2387
"K-0301 Oslo";"Females";"75 years";2215
"K-0301 Oslo";"Females";"76 years";1937
"K-0301 Oslo";"Females";"77 years";1669
"K-0301 Oslo";"Females";"78 years";1332
"K-0301 Oslo";"Females";"79 years";1423
"K-0301 Oslo";"Females";"80 years";1421
"K-0301 Oslo";"Females";"81 years";1228
"K-0301 Oslo";"Females";"82 years";1188
"K-0301 Oslo";"Females";"83 years";1038
"K-0301 Oslo";"Females";"84 years";1035
"K-0301 Oslo";"Females";"85 years";892
"K-0301 Oslo";"Females";"86 years";890
"K-0301 Oslo";"Females";"87 years";854
"K-0301 Oslo";"Females";"88 years";825
"K-0301 Oslo";"Females";"89 years";811
"K-0301 Oslo";"Females";"90 years";661
"K-0301 Oslo";"Females";"91 years";547
"K-0301 Oslo";"Females";"92 years";469
"K-0301 Oslo";"Females";"93 years";423
"K-0301 Oslo";"Females";"94 years";348
"K-0301 Oslo";"Females";"95 years";316
"K-0301 Oslo";"Females";"96 years";223
"K-0301 Oslo";"Females";"97 years";168
"K-0301 Oslo";"Females";"98 years";117
"K-0301 Oslo";"Females";"99 years";101
"K-0301 Oslo";"Females";"100 years";42
"K-0301 Oslo";"Females";"101 years";31
"K-0301 Oslo";"Females";"102 years";29
"K-0301 Oslo";"Females";"103 years";20
"K-0301 Oslo";"Females";"104 years";8
"K-0301 Oslo";"Females";"105 years or older";23
"K-3401 Kongsvinger";"Males";"0 years";64
"K-3401 Kongsvinger";"Males";"1 year";60
"K-3401 Kongsvinger";"Males";"2 years";71
"K-3401 Kongsvinger";"Males";"3 years";74
"K-3401 Kongsvinger";"Males";"4 years";97
"K-3401 Kongsvinger";"Males";"5 years";75
"K-3401 Kongsvinger";"Males";"6 years";90
"K-3401 Kongsvinger";"Males";"7 years";101
"K-3401 Kongsvinger";"Males";"8 years";96
"K-3401 Kongsvinger";"Males";"9 years";109
"K-3401 Kongsvinger";"Males";"10 years";108
"K-3401 Kongsvinger";"Males";"11 years";112
"K-3401 Kongsvinger";"Males";"12 years";113
"K-3401 Kongsvinger";"Males";"13 years";98
"K-3401 Kongsvinger";"Males";"14 years";73
"K-3401 Kongsvinger";"Males";"15 years";87
"K-3401 Kongsvinger";"Males";"16 years";118
"K-3401 Kongsvinger";"Males";"17 years";94
"K-3401 Kongsvinger";"Males";"18 years";107
"K-3401 Kongsvinger";"Males";"19 years";95
"K-3401 Kongsvinger";"Males";"20 years";111
"K-3401 Kongsvinger";"Males";"21 years";107
"K-3401 Kongsvinger";"Males";"22 years";104
"K-3401 Kongsvinger";"Males";"23 years";108
"K-3401 Kongsvinger";"Males";"24 years";106
"K-3401 Kongsvinger";"Males";"25 years";100
"K-3401 Kongsvinger";"Males";"26 years";100
"K-3401 Kongsvinger";"Males";"27 years";118
"K-3401 Kongsvinger";"Males";"28 years";106
"K-3401 Kongsvinger";"Males";"29 years";120
"K-3401 Kongsvinger";"Males";"30 years";107
"K-3401 Kongsvinger";"Males";"31 years";109
"K-3401 Kongsvinger";"Males";"32 years";85
"K-3401 Kongsvinger";"Males";"33 years";98
"K-3401 Kongsvinger";"Males";"34 years";76
"K-3401 Kongsvinger";"Males";"35 years";104
"K-3401 Kongsvinger";"Males";"36 years";70
"K-3401 Kongsvinger";"Males";"37 years";100
"K-3401 Kongsvinger";"Males";"38 years";74
"K-3401 Kongsvinger";"Males";"39 years";91
"K-3401 Kongsvinger";"Males";"40 years";99
"K-3401 Kongsvinger";"Males";"41 years";86
"K-3401 Kongsvinger";"Males";"42 years";107
"K-3401 Kongsvinger";"Males";"43 years";119
"K-3401 Kongsvinger";"Males";"44 years";119
"K-3401 Kongsvinger";"Males";"45 years";106
"K-3401 Kongsvinger";"Males";"46 years";114
"K-3401 Kongsvinger";"Males";"47 years";125
"K-3401 Kongsvinger";"Males";"48 years";132
"K-3401 Kongsvinger";"Males";"49 years";135
"K-3401 Kongsvinger";"Males";"50 years";139
"K-3401 Kongsvinger";"Males";"51 years";143
"K-3401 Kongsvinger";"Males";"52 years";124
"K-3401 Kongsvinger";"Males";"53 years";123
"K-3401 Kongsvinger";"Males";"54 years";137
"K-3401 Kongsvinger";"Males";"55 years";143
"K-3401 Kongsvinger";"Males";"56 years";121
"K-3401 Kongsvinger";"Males";"57 years";128
"K-3401 Kongsvinger";"Males";"58 years";122
"K-3401 Kongsvinger";"Males";"59 years";103
"K-3401 Kongsvinger";"Males";"60 years";121
"K-3401 Kongsvinger";"Males";"61 years";97
"K-3401 Kongsvinger";"Males";"62 years";118
"K-3401 Kongsvinger";"Males";"63 years";114
"K-3401 Kongsvinger";"Males";"64 years";124
"K-3401 Kongsvinger";"Males";"65 years";117
"K-3401 Kongsvinger";"Males";"66 years";127
"K-3401 Kongsvinger";"Males";"67 years";124
"K-3401 Kongsvinger";"Males";"68 years";109
"K-3401 Kongsvinger";"Males";"69 years";109
"K-3401 Kongsvinger";"Males";"70 years";122
"K-3401 Kongsvinger";"Males";"71 years";148
"K-3401 Kongsvinger";"Males";"72 years";120
"K-3401 Kongsvinger";"Males";"73 years";119
"K-3401 Kongsvinger";"Males";"74 years";86
"K-3401 Kongsvinger";"Males";"75 years";89
"K-3401 Kongsvinger";"Males";"76 years";80
"K-3401 Kongsvinger";"Males";"77 years";87
"K-3401 Kongsvinger";"Males";"78 years";60
"K-3401 Kongsvinger";"Males";"79 years";57
"K-3401 Kongsvinger";"Males";"80 years";49
"K-3401 Kongsvinger";"Males";"81 years";54
"K-3401 Kongsvinger";"Males";"82 years";43
"K-3401 Kongsvinger";"Males";"83 years";38
"K-3401 Kongsvinger";"Males";"84 years";26
"K-3401 Kongsvinger";"Males";"85 years";36
"K-3401 Kongsvinger";"Males";"86 years";30
"K-3401 Kongsvinger";"Males";"87 years";27
"K-3401 Kongsvinger";"Males";"88 years";13
"K-3401 Kongsvinger";"Males";"89 years";15
"K-3401 Kongsvinger";"Males";"90 years";8
"K-3401 Kongsvinger";"Males";"91 years";12
"K-3401 Kongsvinger";"Males";"92 years";6
"K-3401 Kongsvinger";"Males";"93 years";6
"K-3401 Kongsvinger";"Males";"94 years";5
"K-3401 Kongsvinger";"Males";"95 years";4
"K-3401 Kongsvinger";"Males";"96 years";1
"K-3401 Kongsvinger";"Males";"97 years";0
"K-3401 Kongsvinger";"Males";"98 years";0
"K-3401 Kongsvinger";"Males";"99 years";1
"K-3401 Kongsvinger";"Males";"100 years";0
"K-3401 Kongsvinger";"Males";"101 years";0
"K-3401 Kongsvinger";"Males";"102 years";0
"K-3401 Kongsvinger";"Males";"103 years";0
"K-3401 Kongsvinger";"Males";"104 years";0
"K-3401 Kongsvinger";"Males";"105 years or older";0
"K-3401 Kongsvinger";"Females";"0 years";65
"K-3401 Kongsvinger";"Females";"1 year";60
"K-3401 Kongsvinger";"Females";"2 years";65
"K-3401 Kongsvinger";"Females";"3 years";78
"K-3401 Kongsvinger";"Females";"4 years";71
"K-3401 Kongsvinger";"Females";"5 years";83
"K-3401 Kongsvinger";"Females";"6 years";95
"K-3401 Kongsvinger";"Females";"7 years";79
"K-3401 Kongsvinger";"Females";"8 years";80
"K-3401 Kongsvinger";"Females";"9 years";98
"K-3401 Kongsvinger";"Females";"10 years";95
"K-3401 Kongsvinger";"Females";"11 years";89
"K-3401 Kongsvinger";"Females";"12 years";97
"K-3401 Kongsvinger";"Females";"13 years";101
"K-3401 Kongsvinger";"Females";"14 years";99
"K-3401 Kongsvinger";"Females";"15 years";102
"K-3401 Kongsvinger";"Females";"16 years";107
"K-3401 Kongsvinger";"Females";"17 years";103
"K-3401 Kongsvinger";"Females";"18 years";136
"K-3401 Kongsvinger";"Females";"19 years";107
"K-3401 Kongsvinger";"Females";"20 years";108
"K-3401 Kongsvinger";"Females";"21 years";82
